,tweet,label,label_binary
1606,@theroiceorven  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),positve,1
1607,@turquoiselwt fback? :),positve,1
1608,@team_ne29 another amazing video Kev :) we are so proud to have such wonderful support from such a wonderful person :) @daftasabrushcc,positve,1
1609,Been listening to these two  on repeat. :D @migzhaleco and @nefmedina_ More collab please? https://t.co/jRfJTDSeqc,positve,1
1610,I kinda wanna fangirl over not an apology again even tho i already fangirled a lot when i first heard it :D,positve,1
1611,@CultureTrip @FoodTravelLove Yummy :D,positve,1
1612,@VulturesDare why thank you kind sir :),positve,1
1613,@_cruuzzy we are all good here. :) My sisters told me that they misses you.n,positve,1
1614,remember that unlisted one where he had a hickey :))) http://t.co/xPhswFUKfv,positve,1
1615,So ready for the weekend. Race track Saturday and dads work picnic Sunday then Monday hocking hills with mamma :)))),positve,1
1616,@somanygods human beings ARE NOT mere brain...u need a more holistic cosmovision...too narrow-minded :),positve,1
1617,My phone isn't charging it's been at 1% forever :))),positve,1
1618,"@Prinsesandreya happy birthday, Cess! :)",positve,1
1619,"@Alixharrow Hi Alix! Thank you for connecting, I look forward to tweeting with you! Have a great day :)",positve,1
1620,@lucazi1214 @Bearclxw_ @Yomi_Gaming im happy meeting anyone that wants to meet me. I'll even throw some quan tips your way.  :),positve,1
1621,Please :) stop :) shouting :) at :) me :),positve,1
1622,Surprise visit? Naaahhh :D,positve,1
1623,duh emesh :p https://t.co/FtiAVocFll,positve,1
1624,@goldenpaulson thank you :),positve,1
1625,Good morning :),positve,1
1626,"@Daniel_O_16 Yes, that was hilarious :)",positve,1
1627,@ASAPOFFICIAL Kath :),positve,1
1628,@serhatahmet You are very welcome. I hope you have a lovely day also :) Kia@VAUK,positve,1
1629,Start your day with some Tango :-) https://t.co/q352NTLbXH,positve,1
1630,#tracerequest with my homie dassy! Fwm! :D,positve,1
1631,With them :),positve,1
1632,@FUDGEMCCANN I won't :),positve,1
1633,"@liansuryanii selamat sore,like model :)",positve,1
1634,@nicholin90 Sorry about this Nichola! Glad its back working now :) Always here if you need us. MKa,positve,1
1635,Found someone I met long ago in Malta to come to @tomorrowland with me with the extra ticket I had :) #GTO #Tomorrowland #incall,positve,1
1636,"""@justinbieber: :)""why baby?😘😘😘",positve,1
1637,"@knhillrocks HA yes, make it quick tho :D",positve,1
1638,"Shobs incomplete :))
#friends #barkada #buddy https://t.co/xcRr0Ortvo",positve,1
1639,@Inkymole Thanks for being with us for so long :),positve,1
1640,@SpazzyTsukihara i was :p,positve,1
1641,@ashtonboyf hey i hope u have / are having a good day :),positve,1
1642,@PaupaPaupau follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :),positve,1
1643,What a great day to be at Silverstone today! @Silverclassic Beautiful Classic cars - and BONUS! We are there too! :D https://t.co/vwPuJj39QX,positve,1
1644,@YayoBruh Im streaming now dude i pull about 300 views all the time :),positve,1
1645,Mum asked me if I wanted to go to the bookstore? Not sure if she knows me at all :) I'm off book shopping,positve,1
1646,@IrlyanaVL mind to follow back? :),positve,1
1647,I feel like I haven't been keeping up with my friends lately like I should be smh. Ganna text them to see if they're all doing good :-),positve,1
1648,@fromislet @_tmazur YEP - I would vote for her if I could ;-)) Just imagine Hillary Clinton as first female US president :-)),positve,1
1649,@parsnip45 thanks :),positve,1
1650,@memorablezayn fback? :),positve,1
1651,Every time I visit a court I notice something funny and slice of life-so many stories hidden there untapped :),positve,1
1652,"""@zaynmalik just had a dinner with my love @Real_Liam_Payne love you babe ! :) x""",positve,1
1653,@ThisOneNerd thank you! :D,positve,1
1654,@youmustbeborn thank you I really appreciate you taking the time to watch the video :),positve,1
1655,lmaoo me and my mca team gettin HELLA money dm me now if u wana make FAST bandz ASAP!!!!:) http://t.co/JJK9zdfByc,positve,1
1656,@DebbyRyan_06 thank you so much :) #FF to you too,positve,1
1657,@sambirdracing Hell yes!! Will be at Donington Park on 24/25 hoping to see you and the team again! Season 2 is OURS :D @VirginRacingFE,positve,1
1658,@liamsmurs @ollyofficial thank you very very much it means everything even if I know he will never follow me back :),positve,1
1659,@daissytolentino yea he drives people :),positve,1
1660,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x30",positve,1
1661,Merci bien! Happy Friday mon amie :) https://t.co/7p76oJswBV,positve,1
1662,Home from vacation!:),positve,1
1663,I'm a fan account for pitbull :),positve,1
1664,"Hi @StefanieScott i hope you're having a great time full of happiness :)
I Love you ...777x",positve,1
1665,@pauarmst @TranceAttack classic man good start to a Fri :),positve,1
1666,@Siwon407 Annyeong oppa ^_^ i'm Indonesian ELF .. I'm so happy if u follback me :) please be my first follower :-D,positve,1
1667,@unborngirl I promise...  :p,positve,1
1668,@jakface_mcgee Thank you! :D :D,positve,1
1669,@narrhallamarsch Good Flight! :),positve,1
1670,my bf is mean :),positve,1
1671,My SNAPCHAT - jennyjean22 #snapchat #kikmeboys #model #french #kikchat #sabadodeganarseguidores #sexysasunday :) http://t.co/4zfuqqaLsW,positve,1
1672,@__GiveawayDMs_ it's actually 1 AM here hehe :) where do you live? It's strange to imagine...,positve,1
1673,"@letsvillas Hi, greetings from Marseille :). Have a nice day !",positve,1
1674,Yummy! :) @jarpad @JensenAckles ^_^ https://t.co/4ZlpAdyfZL,positve,1
1675,@jerirecuenco you need help ganda? :),positve,1
1676,10 loners this side please :),positve,1
1677,@jadegordon @mc_frontalot I'm so glad you got to go! :),positve,1
1678,"#ff @WomenEd @Miss_Wilsey @EquitableEd @LCLL_Director @nataliehscott @HelenaMarsh81 @BLC_Head34 

Excited to meet with you all (or Skype) :)",positve,1
1679,#FNAF4 has officially been released on steam! Definitely excited to watch people play it! :D,positve,1
1680,"@Mehdi_Mustafa @Ali_SyedRaza 
ROFL not going to happen, rest assured :D",positve,1
1681,CURRENT MOOD AF :-) http://t.co/yyoby5gBJq,positve,1
1682,just know I know :-),positve,1
1683,@Gardener_John Ah. Keep goin sweety! :-) :-) big hugs!x,positve,1
1684,@chelsea_acker THAT'S what we like to hear! Lots of bubbles please! :-) #quacketyquack http://t.co/tucq8X8Nye,positve,1
1685,CURRENT MOOD AF :-) http://t.co/TYzKvdkHqM,positve,1
1686,@staybubbly69 yes! Your amazing. Keep going strong! Your the strongest person I know! So proud of you! :),positve,1
1687,"@LiamJenkins21 Hey Liam, know of any sweet spot's around the Barnstaple/Bideford to stay for a few days? Planning abit of a road trip :)",positve,1
1688,@Dued1_Roblox  credits to Rocro13glodyysbro :p,positve,1
1689,@rickoshea we're hiring - maybe some of your public would like a job? :-) http://t.co/CGCCBS1e6o,positve,1
1690,@gang_ree my day was beautiful :D you? 2NE1 is good too ^^,positve,1
1691,@cericneesh Aspetti is good! I was boring and had chicken and chips for tea because my cupboards are empty. :D,positve,1
1692,@room9271 thanks... I post 1 every night... usually Jamie and Ian are there...  :),positve,1
1693,"""@fireddestiny21: #PSYGustoKita I'm a huge fan of Latin beauties :-) and QUEEN KATH is the ASIAN Latin version :-) http://t.co/BF7YfuQrPi""",positve,1
1694,@CEISOFT Thanks for the fave :),positve,1
1695,Looking for fun? KIK : vaing642 #kik #kikgirl #french #model #orgasm #hannibal #phonesex :) http://t.co/n9lBW0OKb1,positve,1
1696,About ready to rip these spacers out. :):):),positve,1
1697,@sshinhyex see you never ya :))),positve,1
1698,@scottwindsor22 same :),positve,1
1699,Happy Bday @EmilyBett! You are awesome. And Thank you for the Amazing Felicity Smoak! :) ❤👓💘,positve,1
1700,1 in 100 children are psychopaths :),positve,1
1701,@mexeeN @FRSkyRRoZ spoile :),positve,1
1702,Awesome :-),positve,1
1703,@ilanconscious My pleasure  :),positve,1
1704,Girls with dimples. :) http://t.co/nL6lkRIE26 &gt;&gt; http://t.co/nZLj6SWgij http://t.co/BMPfRjAb2d,positve,1
1705,@heatherbwriter yes am still contemplating indie route :-),positve,1
1706,@JockSafari Another reason to love JSL :) See you there soon ;),positve,1
1707,@drewharley67 @GerardButler Aren't you suppose to sleep by now? :-),positve,1
1708,"Hi @StefanieScott i hope you're having a great time full of happiness :)
I Love you ...76x",positve,1
1709,@GzaDaRambler Gotcha :),positve,1
1710,"@kinagrannis @lawyermomIowa Kina.  YOU are the best.. loves.  :) Hi Donna! :)

So great seeing you tonight!",positve,1
1711,@zachatrocity the Reachability + NC bug is still very much there!:p http://t.co/zVX09gx1K3,positve,1
1712,@paradisecreated yup! Should be really cool :),positve,1
1713,Thanks to everyone who came to the show and tipped :) http://t.co/fZHtA3JEnq,positve,1
1714,Jk I have lots of people to chat with so ha :-))))),positve,1
1715,bitter is the waiting till S02E04 airs  #Dominion :) https://t.co/gymItbEIAC,positve,1
1716,"@aboelhassan_ you mean the naggy anal child? You don't want to keep that :p
Happy birthday buddy",positve,1
1717,it was nice seeing @goehringlet today at vidcon :),positve,1
1718,i was so anxious i was shaking and my dad was like calm down and then well apparently only 10:30 right :),positve,1
1719,"@brook_food @LisaBrookFood @FlourPowerCity1 @PhilpottsLtd Kinda wish it was ""tipping down"" here in the smoke... but...GOOD MORNING! :-)",positve,1
1720,Can't date someone white. sorry. Yo grandpa prolly wanna burn me. :),positve,1
1721,I will fulfil all your fantasies :) 👉 http://t.co/WhkcOoWh39 👈🔥 http://t.co/Ubl93YSSxf,positve,1
1722,@Eric_Yeomans I stashed 3 of your closer-chasing specs in a league I am chasing saves...so yes...the walls have ears! :-),positve,1
1723,@flacqua time for a bracelet? :),positve,1
1724,Hi Dark Angel : MochaMichelle :) Wanna get iPh0ne 6 for FREE? Simply go check my bi0. Thx https://t.co/mVPyDn1FYy,positve,1
1725,@axlrose995 @HikersHell @Tricia701 @ShiningJudgment Hope You Have A Happy Friday !! :-),positve,1
1726,"@tracysharpy3 @Debbeedale Thank you for coming ladies, so lovely to see you both :) We don't know either!!",positve,1
1727,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x29",positve,1
1728,@rachelmoonyy theres about 5 more hours till im prob gonna fall asleep :),positve,1
1729,Only the good things :),positve,1
1730,"@salty_tamaki Ty :D I love it too :D Used to be my background, till they removed backgrounds :&lt;",positve,1
1731,"Your love, O Lord, is better than life. :) &lt;3 https://t.co/KPCeYJqKLM",positve,1
1732,Morning All :),positve,1
1733,@malgotoja hi Maggie- afraid my knowledge of Mull is limited (nil!:)). Have a look at @walkhighlands web page- definitely best place to look,positve,1
1734,We at Glasgow Netball wish the @NetballScotland #thistles all the best in their @netballworldcup  journey!! Good luck girls :-) #thistlelove,positve,1
1735,"@BhaktisBanter We call it the #FlipkartFashionFriday effect! :) 
@PallaviRuhail",positve,1
1736,hi baby @shfly3424 I love you :),positve,1
1737,"@KtSheeps Minecraft is pretty boring when talking to people

It's even more boring when not talking to people :p",positve,1
1738,Drew :) pls:),positve,1
1739,@WorldPerceived Thanks for the sharing the article :) @thebetterindia,positve,1
1740,@shikha123poddar yes mam :) #WSaleLove,positve,1
1741,Goodbye twitter. I will not be there for a long time. :),positve,1
1742,"Thanks @valeriecafe for my amazing birthday cake! It was so delicious, I didn't want to share haha :-) http://t.co/i02mJIWSr2",positve,1
1743,@Simonds_Stadium @jcowan_18 @nvardy30 @DanielMenzel10 @GeelongVFL Oops got my days muddled up. I'll be there  tomorrow :),positve,1
1744,These girls know how to hold a racket :) http://t.co/qubzNJbu1L http://t.co/wMvhbmp7um,positve,1
1745,@Mattys123 we're isolating Fas :p,positve,1
1746,@Anant10486 @Uber_Pune Share with us the experience of your #Icecream. Also don't forget to participate in #IcecreamMaster. :) Stay Tuned!,positve,1
1747,Come and check out the new group I made on Facebook https://t.co/6Uu1cf109G for small channels wanting to be big #LetItGrow &lt;3 :),positve,1
1748,"@0430alexu HUHU SHET :)))))))) Huhu I left my desk then when I got back, I saw that tweet. O_o orz",positve,1
1749,@2560chez thank you :) x,positve,1
1750,@goldskiesperrie @honestfandom oh my god hiii !!! :D,positve,1
1751,I'm high again :-) I love my stash :'-),positve,1
1752,@nekonyoung no problemmmmmmm :D,positve,1
1753,"Hi @StefanieScott i hope you're having a great time full of happiness :)
I Love you ...75x",positve,1
1754,@jb_jaebumjb you have to write in English :)),positve,1
1755,hahaha.. yeeaayy. .. today i'm so HAPPY! !!! .. alhamdulillah God :),positve,1
1756,@AlexandraTirziu Hey! I saw that you did a lot of sport - which did you like the most?:) #CEO1Month #SandroForCEO @AdeccoWaytoWork #happy,positve,1
1757,Lucky shot :),positve,1
1758,like back :) — Done 😊 http://t.co/DTcpMEE0mD,positve,1
1759,@aepfel our pleasure! Let us know if there's anything else you need :),positve,1
1760,Amin :) https://t.co/1FOMQssXzk,positve,1
1761,@TessaPearsonArt @VenetiaNorris - agree! What is a 'weed' anyway? I like definition of 'a plant growing in the wrong place' :-),positve,1
1762,Going Home :),positve,1
1763,"Here it is, our #crowdfunding campaign! If we get our goal, we can walk on with this dream. Will you help us? :) http://t.co/tY9qr7g4my",positve,1
1764,@KSGPSD sounds romantic. :),positve,1
1765,Hellooooooooo Friday! We meet again! :) Almost the weekend! :),positve,1
1766,@AldiUSA love your store!!! Best chocolate selections :),positve,1
1767,"Thank you for the follow @RuthJackBBO, have a great day :)",positve,1
1768,"@SupportOrganize Hey Lynne, on FB the Buffer button will bring up your composer and you can Buffer an FB share. :)  -Mary",positve,1
1769,@ParkTheatre @NoBillington Thanks! :),positve,1
1770,"If you are looking to find out more about @VirtualUmbrella give me a shout, sending out lots of emails today :) #fridayfun",positve,1
1771,@ejay21falcon I'm a non-Filipina fan. :D #ejayster in the United States haha,positve,1
1772,Le Smile :) https://t.co/3thVpLwLMw,positve,1
1773,@Independent_ie OMG! I thought that was Stan Lee for a second there ❤️❤️ :),positve,1
1774,@lorrybus Thank you! Was an amazing day :-),positve,1
1775,"Discovery of cousin Earth Kepler-452b at 1400 light yrs away, teleportation is the only possible way we arrive :-)  http://t.co/7MKOJIndxF",positve,1
1776,@Awaishooo Shahid Afridi tou young hi hai na abhi. talk about Mahnor baloch. she will never going to be old. :),positve,1
1777,@NikkiFederer goodnight Nikki have a good one :) x,positve,1
1778,"@Irenegilmour  Thanks for the flowers :) 
#flowers http://t.co/fh9a7oArCT",positve,1
1779,@FranchiSeedsUK beautiful :) got blackfly on my courgette flowers this year .. any ideas? hopefully it wont affect the fruit,positve,1
1780,Appreciate your work a lot. You go! An Italian fan. :D @mrharrymelling,positve,1
1781,Never forget who was with you from the start.. :-),positve,1
1782,got netfilx today! whoop whoop! :D,positve,1
1783,"*on ma knees* Plz Be Mine @D_diva72: @KingDavid_d1st im unmarried...*checks my finger*...there's no rock on it :)""",positve,1
1784,@sunpandey It will be put up here as and when it's due to release :),positve,1
1785,wiellys Follback ya :),positve,1
1786,@paulbeavers8 Hiya Paul can you send me the barcode number and we'll take a look :) - Charlotte,positve,1
1787,@CG_Rated thtas what I asked :),positve,1
